IdProducto;IdMarca;IdPresentacion;VM;PM3;T;Prediccion;Me;A;Accion
1;1;2;144.0;100.0;-2.0;137.290021936368;11;2019;1
1;1;1;142.0;124.66666666666667;0.0;146.61036043259463;12;2019;1
1;1;2;142.0;142.66666666666666;32.0;184.19494424043546;12;2019;1
1;1;1;174.0;152.66666666666666;-37.0;137.01907311719418;1;2020;1
1;1;2;137.0;151.0;-41.0;103.87832006330031;1;2020;1
1;1;1;96.0;135.66666666666666;37.0;140.88617919214838;2;2020;1
1;1;2;133.0;122.0;-30.0;101.82394293179061;2;2020;1
1;1;1;103.0;110.66666666666667;23.0;125.03432634502016;3;2020;1
1;1;2;126.0;120.66666666666667;27.0;151.20966433419548;3;2020;1
1;1;1;153.0;127.33333333333333;-31.0;119.70836924938769;4;2020;1
1;1;2;122.0;133.66666666666666;-11.0;117.12173074802665;4;2020;1
1;1;1;111.0;128.66666666666666;-51.0;68.61636443300226;5;2020;0
1;1;2;60.0;97.66666666666667;61.0;125.02563434511232;5;2020;1
1;1;1;121.0;97.33333333333333;-19.0;96.92543224667416;6;2020;1
1;1;2;102.0;94.33333333333333;60.0;157.00969718483114;6;2020;1
1;1;1;162.0;128.33333333333334;-39.0;122.08300859142587;7;2020;1
1;1;2;123.0;129.0;-62.0;69.99911809928487;7;2020;1
1;1;1;61.0;115.33333333333333;73.0;145.51460270094552;8;2020;1
1;1;2;134.0;106.0;-57.0;76.20828281830562;8;2020;1
1;1;1;77.0;90.66666666666667;-29.0;52.687272846567524;9;2020;0
1;1;2;48.0;86.33333333333333;38.0;92.89293393838933;9;2020;1
1;1;1;86.0;70.33333333333333;9.0;89.83942970308726;10;2020;2
1;1;2;95.0;76.33333333333333;-4.0;87.23834148275411;10;2020;1
1;1;1;91.0;90.66666666666667;35.0;126.72942585118545;11;2020;1
1;1;2;126.0;104.0;2.0;128.17857910350563;11;2020;2
1;1;1;128.0;115.0;-55.0;79.36341292506133;12;2020;1
1;1;2;73.0;109.0;20.0;106.03924633527569;12;2020;0
1;1;1;93.0;98.0;8.0;96.47911012928665;1;2021;1
1;1;2;101.0;89.0;-38.0;56.193852703755276;1;2021;1
1;1;1;63.0;85.66666666666667;74.0;132.3656497862874;2;2021;1
1;1;2;137.0;100.33333333333333;-42.0;85.74398454883905;2;2021;1
1;1;1;95.0;98.33333333333333;40.0;130.5065152275775;3;2021;1
1;1;2;135.0;122.33333333333333;-53.0;82.26657987574615;3;2021;1
1;1;1;82.0;104.0;19.0;102.96414176063232;4;2021;0
1;1;2;101.0;106.0;-15.0;86.7706013714754;4;2021;1
1;1;1;86.0;89.66666666666667;-25.0;59.798172449701326;5;2021;1
1;1;2;61.0;82.66666666666667;1.0;62.98855830811297;5;2021;0
1;1;1;62.0;69.66666666666667;75.0;130.2653551234419;6;2021;1
1;1;2;137.0;86.66666666666667;-14.0;111.10277485946558;6;2021;1
1;1;1;123.0;107.33333333333333;-8.0;113.32972757806553;7;2021;1
1;1;2;115.0;125.0;-60.0;64.06418640833094;7;2021;1
1;1;1;55.0;97.66666666666667;89.0;149.72665733835402;8;2021;1
1;1;2;144.0;104.66666666666667;-86.0;55.80679425210725;8;2021;1
1;1;1;58.0;85.66666666666667;13.0;75.96768794638795;9;2021;0
1;1;2;71.0;91.0;-5.0;71.51398837226402;9;2021;0
1;1;1;66.0;65.0;56.0;116.9951032224629;10;2021;1
1;1;2;122.0;86.33333333333333;-72.0;46.98852063074806;10;2021;1
1;1;1;50.0;79.33333333333333;86.0;138.9543236449155;11;2021;1
1;1;2;136.0;102.66666666666667;-33.0;102.03460980741903;11;2021;1
1;1;1;103.0;96.33333333333333;-15.0;91.14010089778337;12;2021;1
1;1;2;88.0;109.0;-19.0;80.4997042459731;12;2021;0
1;1;1;69.0;86.66666666666667;58.0;121.21396975818962;1;2022;1
1;1;2;127.0;94.66666666666667;1.0;116.0259036788234;1;2022;2
1;1;1;128.0;108.0;9.0;129.4545092192033;2;2022;2
1;1;2;137.0;130.66666666666666;-65.0;74.36969608075856;2;2022;1
1;1;1;72.0;112.33333333333333;101.0;175.52664213692145;3;2022;1
1;1;2;173.0;127.33333333333333;-48.0;118.82812747832284;3;2022;1
1;1;1;125.0;123.33333333333333;4.0;129.41740137551085;4;2022;1
1;1;2;129.0;142.33333333333334;-41.0;96.82942132114437;4;2022;1
1;1;1;88.0;114.0;64.0;155.07787698260296;5;2022;1
1;1;2;152.0;123.0;-33.0;116.71356941927971;5;2022;1
1;1;1;119.0;119.66666666666667;-20.0;102.09532915183917;6;2022;1
1;1;2;99.0;123.33333333333333;-26.0;82.3948698122442;6;2022;0
1;1;1;73.0;97.0;-21.0;57.52577688873769;7;2022;0
1;1;2;52.0;74.66666666666667;0.0;53.673168391230334;7;2022;0
1;1;1;52.0;59.0;1.0;49.347231387229364;8;2022;0
1;1;2;53.0;52.333333333333336;36.0;81.86595399507152;8;2022;1
1;1;1;89.0;64.66666666666667;-15.0;66.199205460351;9;2022;1
1;1;2;74.0;72.0;-5.0;67.07051851083929;9;2022;1
1;1;1;69.0;77.33333333333333;-6.0;64.30121132340682;10;2022;0
1;1;2;63.0;68.66666666666667;19.0;80.99610064402273;10;2022;1
1;1;1;82.0;71.33333333333333;45.0;122.13654526797697;11;2022;2
1;1;2;127.0;90.66666666666667;-48.0;76.20601910865115;11;2022;1
1;1;1;79.0;96.0;29.0;114.02526704839434;12;2022;1
1;1;2;108.0;104.66666666666667;51.0;161.70926785885996;12;2022;1
1;1;1;159.0;115.33333333333333;-42.0;106.85080015025677;1;2023;1
1;1;2;117.0;128.0;-31.0;89.1777739799806;1;2023;1
1;1;1;86.0;120.66666666666667;-31.0;62.28629100780828;2;2023;0
1;1;2;55.0;86.0;83.0;135.15570418541304;2;2023;1
1;1;1;138.0;93.0;-65.0;61.99718196597644;3;2023;1
1;1;2;73.0;88.66666666666667;40.0;110.05344588950828;3;2023;1
1;1;1;113.0;108.0;16.0;125.87380464484656;4;2023;1
1;1;2;129.0;105.0;-65.0;60.55151297159694;4;2023;1
1;1;1;64.0;102.0;38.0;106.8387208661587;5;2023;1
1;1;2;102.0;98.33333333333333;6.0;105.6053653035697;5;2023;1
1;1;1;108.0;91.33333333333333;34.0;134.9407097171424;6;2023;2
1;1;2;142.0;117.33333333333333;-54.0;87.44088084202224;6;2023;1
1;1;1;88.0;112.66666666666667;25.0;118.88231789179125;7;2023;1
1;1;2;113.0;114.33333333333333;31.0;145.60709275032644;7;2023;1
1;1;1;144.0;115.0;-23.0;118.97949540578627;8;2023;1
1;1;2;121.0;126.0;-14.0;113.85389257606633;8;2023;1
1;1;1;107.0;124.0;-21.0;95.61730270995275;9;2023;0
1;1;2;86.0;104.66666666666667;16.0;108.13964540924923;9;2023;1
1;1;1;102.0;98.33333333333333;-29.0;75.7658568289776;10;2023;1
1;1;2;73.0;87.0;72.0;146.0350138058168;10;2023;1
1;1;1;145.0;106.66666666666667;-88.0;57.16016530344005;11;2023;1
1;1;2;57.0;91.66666666666667;62.0;126.29009511094526;11;2023;1
1;1;1;119.0;107.0;12.0;133.23874835285798;12;2023;2
1;1;2;131.0;102.33333333333333;-40.0;91.91324820261333;12;2023;1
1;1;1;91.0;113.66666666666667;5.0;97.27948036561091;1;2024;0
1;1;2;96.0;106.0;-37.0;58.91785961095553;1;2024;1
1;1;1;59.0;82.0;69.0;122.82563339923712;2;2024;1
1;1;2;128.0;94.33333333333333;6.0;122.14257716561329;2;2024;2
1;1;1;134.0;107.0;35.0;159.3948334536878;3;2024;2
1;1;2;169.0;143.66666666666666;-44.0;125.07572861358429;3;2024;1
1;1;1;125.0;142.66666666666666;5.0;137.02414715080965;4;2024;0
1;1;2;130.0;141.33333333333334;30.0;165.02819629749152;4;2024;1
1;1;1;160.0;138.33333333333334;-20.0;140.1391447503749;5;2024;1
1;1;2;140.0;143.33333333333334;-11.0;135.2667402356939;5;2024;1
1;1;1;129.0;143.0;-55.0;84.58453893475452;6;2024;1
1;1;2;74.0;114.33333333333333;58.0;139.60791596430505;6;2024;1
1;1;1;132.0;111.66666666666667;-50.0;81.5071908934738;7;2024;1
1;1;2;82.0;96.0;56.0;138.39246851655713;7;2024;1
1;1;1;138.0;117.33333333333333;1.0;137.92598601928114;8;2024;2
1;1;2;139.0;119.66666666666667;-26.0;114.29074883625121;8;2024;1
1;1;1;113.0;130.0;-44.0;80.38477062016051;9;2024;0
1;1;2;69.0;107.0;20.0;99.23056526478156;9;2024;0
1;1;1;89.0;90.33333333333333;37.0;125.70759922973467;10;2024;1
1;1;2;126.0;94.66666666666667;4.0;125.55610260802196;10;2024;2
1;1;1;130.0;115.0;-25.0;108.42650871434998;11;2024;1
1;1;2;105.0;120.33333333333333;-42.0;74.82708959368583;11;2024;0
1;1;1;63.0;99.33333333333333;27.0;100.42367343824283;12;2024;1
1;1;2;90.0;86.0;-5.0;87.05541529924923;12;2024;1
1;1;1;85.0;79.33333333333333;1.0;76.45177006764027;1;2025;1
1;1;2;86.0;87.0;69.0;145.6265564419474;1;2025;1
1;1;1;155.0;108.66666666666667;-57.0;87.62367475998433;2;2025;1
